date,day,team_1,team_2,number,winner,gb,score_diff,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),이산화질소,일산화탄소,아황산가스,오존등급_num,NO2등급_num,전운량등급_num,sales
2025-03-22,토,KT,한화,1.0,한화,0.0,-1,12.8,0.0,53.8,11.1,0.0293,0.55,0.0044,2,1,1,74.65
2025-03-22,토,LG,롯데,1.0,LG,0.0,10,12.8,0.0,53.8,11.1,0.0293,0.55,0.0044,2,1,1,74.85
2025-03-22,토,KIA,NC,1.0,KIA,0.0,7,12.8,0.0,53.8,11.1,0.0293,0.55,0.0044,2,1,1,18.01
2025-03-22,토,SSG,두산,1.0,SSG,0.0,1,12.8,0.0,53.8,11.1,0.0293,0.55,0.0044,2,1,1,45.89
2025-03-22,토,삼성,키움,1.0,삼성,0.0,8,12.8,0.0,53.8,11.1,0.0293,0.55,0.0044,2,1,1,48.78
2025-03-23,일,KT,한화,1.0,KT,1.0,1,15.2,0.0,49.0,8.9,0.0245,0.53,0.0042,2,1,1,42.27
2025-03-23,일,LG,롯데,1.0,LG,0.0,8,15.2,0.0,49.0,8.9,0.0245,0.53,0.0042,2,1,1,45.44
2025-03-23,일,KIA,NC,1.0,NC,1.0,-1,15.2,0.0,49.0,8.9,0.0245,0.53,0.0042,2,1,1,10.28
2025-03-23,일,SSG,두산,1.0,SSG,0.0,3,15.2,0.0,49.0,8.9,0.0245,0.53,0.0042,2,1,1,27.17
2025-03-23,일,삼성,키움,1.0,삼성,0.0,4,15.2,0.0,49.0,8.9,0.0245,0.53,0.0042,2,1,1,33.61
2025-03-25,화,LG,한화,1.0,LG,0.0,5,12.7,0.0,63.5,3.9,0.0192,0.53,0.0032,2,1,2,67.46
2025-03-25,화,SSG,롯데,0.6026086956521739,롯데,2.0,-1,12.7,0.0,63.5,3.9,0.0192,0.53,0.0032,2,1,2,31.89
2025-03-25,화,삼성,NC,0.876,삼성,0.0,9,12.7,0.0,63.5,3.9,0.0192,0.53,0.0032,2,1,2,29.74
2025-03-25,화,KT,두산,0.4353475935828877,KT,1.0,5,12.7,0.0,63.5,3.9,0.0192,0.53,0.0032,2,1,2,34.76
2025-03-25,화,KIA,키움,0.7342926829268293,KIA,1.0,5,12.7,0.0,63.5,3.9,0.0192,0.53,0.0032,2,1,2,10.7
2025-03-26,수,LG,한화,1.0,LG,0.0,4,15.5,0.0,46.4,10.0,0.0389,0.55,0.0034,1,2,1,71.42
2025-03-26,수,SSG,롯데,0.6458695652173913,SSG,1.0,2,15.5,0.0,46.4,10.0,0.0389,0.55,0.0034,1,2,1,31.43
2025-03-26,수,삼성,NC,1.0,NC,2.0,-2,15.5,0.0,46.4,10.0,0.0389,0.55,0.0034,1,2,1,31.04
2025-03-26,수,KT,두산,0.5137433155080214,두산,3.0,-1,15.5,0.0,46.4,10.0,0.0389,0.55,0.0034,1,2,1,38.42
2025-03-26,수,KIA,키움,0.8673170731707317,키움,3.0,-7,15.5,0.0,46.4,10.0,0.0389,0.55,0.0034,1,2,1,11.81
2025-03-27,목,LG,한화,1.0,LG,0.0,1,13.7,0.3,65.1,1.9,0.0141,0.36,0.0031,2,1,3,95.65
2025-03-27,목,SSG,롯데,0.6154347826086957,SSG,1.0,3,13.7,0.3,65.1,1.9,0.0141,0.36,0.0031,2,1,3,46.58
2025-03-27,목,삼성,NC,0.865875,NC,2.0,-6,13.7,0.3,65.1,1.9,0.0141,0.36,0.0031,2,1,3,45.17
2025-03-27,목,KT,두산,0.4825668449197861,KT,2.0,1,13.7,0.3,65.1,1.9,0.0141,0.36,0.0031,2,1,3,58.32
2025-03-27,목,KIA,키움,0.5994146341463414,키움,3.0,-2,13.7,0.3,65.1,1.9,0.0141,0.36,0.0031,2,1,3,17.31
2025-03-28,금,한화,KIA,0.849702604088569,한화,4.0,5,6.5,0.0,41.6,7.8,0.0089,0.32,0.0028,2,1,1,52.26
2025-03-28,금,롯데,KT,0.9251020408163265,KT,2.0,-2,6.5,0.0,41.6,7.8,0.0089,0.32,0.0028,2,1,1,52.59
2025-03-28,금,NC,LG,0.7014290882778582,LG,0.0,-4,6.5,0.0,41.6,7.8,0.0089,0.32,0.0028,2,1,1,44.52
2025-03-28,금,키움,SSG,0.6570711896798853,키움,3.0,6,6.5,0.0,41.6,7.8,0.0089,0.32,0.0028,2,1,1,85.32
2025-03-28,금,두산,삼성,1.0,두산,4.0,2,6.5,0.0,41.6,7.8,0.0089,0.32,0.0028,2,1,1,103.17
2025-03-29,토,한화,KIA,0.849702604088569,한화,4.0,1,3.3,0.0,40.8,7.3,0.0102,0.27,0.0027,2,1,1,43.23
2025-03-29,토,롯데,KT,0.9251020408163265,롯데,5.0,2,3.3,0.0,40.8,7.3,0.0102,0.27,0.0027,2,1,1,44.61
2025-03-29,토,NC,LG,0.8114598408104197,LG,0.0,-10,3.3,0.0,40.8,7.3,0.0102,0.27,0.0027,2,1,1,36.49
2025-03-29,토,키움,SSG,0.8232799808886765,키움,3.0,2,3.3,0.0,40.8,7.3,0.0102,0.27,0.0027,2,1,1,59.66
2025-03-29,토,두산,삼성,1.0,삼성,3.0,-11,3.3,0.0,40.8,7.3,0.0102,0.27,0.0027,2,1,1,74.85
2025-03-30,일,한화,KIA,0.849702604088569,KIA,4.5,-2,3.3,0.0,51.1,7.1,0.0099,0.27,0.0026,2,1,1,24.46
2025-03-30,일,롯데,KT,0.9251020408163265,롯데,5.0,0,3.3,0.0,51.1,7.1,0.0099,0.27,0.0026,2,1,1,29.69
2025-03-30,일,키움,SSG,0.7812350692785476,SSG,2.5,-6,3.3,0.0,51.1,7.1,0.0099,0.27,0.0026,2,1,1,37.72
2025-03-30,일,두산,삼성,1.0,삼성,2.5,-1,3.3,0.0,51.1,7.1,0.0099,0.27,0.0026,2,1,1,45.44
2025-04-02,수,KT,LG,0.41866310160427805,KT,2.0,4,8.9,0.0,55.4,4.6,0.0322,0.49,0.0033,2,2,2,29.18
2025-04-02,수,한화,롯데,0.812315689508672,롯데,4.0,-4,8.9,0.0,55.4,4.6,0.0322,0.49,0.0033,2,2,2,26.2
2025-04-02,수,KIA,삼성,0.5937560975609756,삼성,1.5,-2,8.9,0.0,55.4,4.6,0.0322,0.49,0.0033,2,2,2,9.16
2025-04-02,수,두산,키움,0.3509894736842105,두산,4.5,2,8.9,0.0,55.4,4.6,0.0322,0.49,0.0033,2,2,2,59.27
2025-04-03,목,KT,LG,0.46133689839572195,LG,0.0,-4,9.8,0.0,58.6,11.6,0.0216,0.36,0.0027,2,1,1,55.36
2025-04-03,목,한화,롯데,0.8276603188883891,롯데,4.0,-2,9.8,0.0,58.6,11.6,0.0216,0.36,0.0027,2,1,1,44.77
2025-04-03,목,KIA,삼성,0.6256585365853659,KIA,4.5,2,9.8,0.0,58.6,11.6,0.0216,0.36,0.0027,2,1,1,16.77
2025-04-03,목,두산,키움,0.38446315789473684,두산,4.5,5,9.8,0.0,58.6,11.6,0.0216,0.36,0.0027,2,1,1,99.21
2025-04-04,금,삼성,한화,1.0,삼성,2.5,5,10.6,0.0,54.5,10.4,0.0254,0.39,0.003,2,1,1,60.23
2025-04-04,금,LG,KIA,1.0,LG,0.0,6,10.6,0.0,54.5,10.4,0.0254,0.39,0.003,2,1,1,107.01
2025-04-04,금,SSG,KT,0.5792608695652174,SSG,2.5,1,10.6,0.0,54.5,10.4,0.0254,0.39,0.003,2,1,1,51.2
2025-04-04,금,키움,NC,0.3082298136645963,키움,4.5,4,10.6,0.0,54.5,10.4,0.0254,0.39,0.003,2,1,1,87.2
2025-04-04,금,롯데,두산,0.7058367346938775,두산,4.5,-12,10.6,0.0,54.5,10.4,0.0254,0.39,0.003,2,1,1,52.4
2025-04-05,토,삼성,한화,1.0,한화,6.0,-1,8.0,22.8,86.1,0.0,0.0216,0.41,0.0027,2,1,3,63.93
2025-04-05,토,키움,NC,0.5312350692785476,NC,4.5,-2,8.0,22.8,86.1,0.0,0.0216,0.41,0.0027,2,1,3,76.21
2025-04-05,토,롯데,두산,0.8900816326530612,롯데,4.5,5,8.0,22.8,86.1,0.0,0.0216,0.41,0.0027,2,1,3,55.56
2025-04-06,일,삼성,한화,1.0,삼성,3.0,10,10.3,0.0,67.3,9.6,0.0141,0.34,0.0029,2,1,1,44.05
2025-04-06,일,LG,KIA,1.0,LG,0.0,4,10.3,0.0,67.3,9.6,0.0141,0.34,0.0029,2,1,1,58.92
2025-04-06,일,SSG,KT,0.8121304347826087,SSG,2.5,1,10.3,0.0,67.3,9.6,0.0141,0.34,0.0029,2,1,1,32.8
2025-04-06,일,키움,NC,0.42050883898709984,NC,4.5,-6,10.3,0.0,67.3,9.6,0.0141,0.34,0.0029,2,1,1,48.19
2025-04-06,일,롯데,두산,0.9251020408163265,두산,5.0,-3,10.3,0.0,67.3,9.6,0.0141,0.34,0.0029,2,1,1,36.98
2025-04-08,화,두산,한화,0.883621052631579,두산,5.0,1,13.8,0.0,55.0,9.2,0.0182,0.4,0.0029,2,1,1,55.97
2025-04-08,화,롯데,KIA,0.5729795918367347,KIA,6.5,-1,13.8,0.0,55.0,9.2,0.0182,0.4,0.0029,2,1,1,23.19
2025-04-08,화,키움,LG,0.6242236024844721,LG,0.0,-12,13.8,0.0,55.0,9.2,0.0182,0.4,0.0029,2,1,1,37.48
2025-04-08,화,KT,NC,0.2798395721925134,KT,5.0,1,13.8,0.0,55.0,9.2,0.0182,0.4,0.0029,2,1,1,26.4
2025-04-08,화,삼성,SSG,0.8052916666666666,삼성,3.0,4,13.8,0.0,55.0,9.2,0.0182,0.4,0.0029,2,1,1,24.95
2025-04-09,수,두산,한화,0.8126315789473684,한화,7.0,-1,12.7,0.8,51.6,2.2,0.0342,0.5,0.0033,1,2,3,59.27
2025-04-09,수,롯데,KIA,0.5531020408163265,KIA,5.5,-2,12.7,0.8,51.6,2.2,0.0342,0.5,0.0033,1,2,3,26.76
2025-04-09,수,키움,LG,0.5952580028666985,키움,6.0,4,12.7,0.8,51.6,2.2,0.0342,0.5,0.0033,1,2,3,35.51
2025-04-09,수,KT,NC,0.196096256684492,KT,4.0,3,12.7,0.8,51.6,2.2,0.0342,0.5,0.0033,1,2,3,29.18
2025-04-09,수,삼성,SSG,0.8596666666666667,SSG,2.5,-2,12.7,0.8,51.6,2.2,0.0342,0.5,0.0033,1,2,3,26.04
2025-04-10,목,두산,한화,0.9078315789473684,한화,7.0,-5,13.2,0.0,60.6,9.7,0.0178,0.45,0.0031,2,1,1,99.21
2025-04-10,목,롯데,KIA,0.5602448979591836,롯데,6.5,5,13.2,0.0,60.6,9.7,0.0178,0.45,0.0031,2,1,1,48.68
2025-04-10,목,키움,LG,0.6346751075011945,LG,0.0,-4,13.2,0.0,60.6,9.7,0.0178,0.45,0.0031,2,1,1,65.9
2025-04-10,목,KT,NC,0.27197860962566844,NC,5.5,-7,13.2,0.0,60.6,9.7,0.0178,0.45,0.0031,2,1,1,55.36
2025-04-10,목,삼성,SSG,0.887125,삼성,3.0,1,13.2,0.0,60.6,9.7,0.0178,0.45,0.0031,2,1,1,47.36
2025-04-11,금,NC,롯데,0.6208393632416788,롯데,6.5,-2,16.2,0.0,51.8,11.8,0.0308,0.55,0.0034,2,2,1,41.49
2025-04-11,금,LG,두산,1.0,LG,0.0,3,16.2,0.0,51.8,11.8,0.0308,0.55,0.0034,2,2,1,107.01
2025-04-11,금,KIA,SSG,1.0,SSG,3.5,-6,16.2,0.0,51.8,11.8,0.0308,0.55,0.0034,2,2,1,19.72
2025-04-11,금,KT,삼성,0.931336898395722,KT,5.0,2,16.2,0.0,51.8,11.8,0.0308,0.55,0.0034,2,2,1,70.78
2025-04-11,금,한화,키움,0.849702604088569,한화,7.0,10,16.2,0.0,51.8,11.8,0.0308,0.55,0.0034,2,2,1,51.36
2025-04-12,토,NC,롯데,0.688404486251809,롯데,6.5,-2,12.9,15.4,66.5,1.5,0.0255,0.46,0.0033,2,1,3,42.51
2025-04-12,토,LG,두산,0.9658105263157895,LG,0.0,4,12.9,15.4,66.5,1.5,0.0255,0.46,0.0033,2,1,3,97.04
2025-04-12,토,한화,키움,0.7725795971410007,키움,8.0,-4,12.9,15.4,66.5,1.5,0.0255,0.46,0.0033,2,1,3,53.1
2025-04-13,일,NC,롯데,0.9498462373371924,NC,6.5,3,5.5,4.2,71.1,3.7,0.0093,0.26,0.0025,2,1,2,27.77
2025-04-13,일,LG,두산,1.0,두산,7.0,-7,5.5,4.2,71.1,3.7,0.0093,0.26,0.0025,2,1,2,58.92
2025-04-13,일,KIA,SSG,1.0,KIA,7.0,6,5.5,4.2,71.1,3.7,0.0093,0.26,0.0025,2,1,2,12.45
2025-04-13,일,KT,삼성,1.0,KT,4.5,1,5.5,4.2,71.1,3.7,0.0093,0.26,0.0025,2,1,2,50.15
2025-04-13,일,한화,키움,0.849702604088569,한화,7.0,6,5.5,4.2,71.1,3.7,0.0093,0.26,0.0025,2,1,2,30.04
2025-04-15,화,SSG,한화,0.6790434782608695,한화,7.0,-2,8.2,0.0,70.3,12.1,0.0174,0.39,0.0027,2,1,1,24.65
2025-04-15,화,KIA,KT,0.5355609756097561,KIA,7.0,1,8.2,0.0,70.3,12.1,0.0174,0.39,0.0027,2,1,1,8.29
2025-04-15,화,LG,삼성,1.0,LG,0.0,3,8.2,0.0,70.3,12.1,0.0174,0.39,0.0027,2,1,1,55.97
2025-04-15,화,롯데,키움,0.39648979591836736,롯데,6.5,2,8.2,0.0,70.3,12.1,0.0174,0.39,0.0027,2,1,1,23.19
2025-04-16,수,SSG,한화,0.7297826086956521,한화,7.0,-6,14.6,0.0,58.0,9.7,0.0223,0.43,0.0032,2,1,2,24.29
2025-04-16,수,KIA,KT,0.606,KT,5.5,-3,14.6,0.0,58.0,9.7,0.0223,0.43,0.0032,2,1,2,9.16
2025-04-16,수,LG,삼성,1.0,LG,0.0,10,14.6,0.0,58.0,9.7,0.0223,0.43,0.0032,2,1,2,59.27
2025-04-16,수,롯데,키움,0.4766938775510204,롯데,6.5,2,14.6,0.0,58.0,9.7,0.0223,0.43,0.0032,2,1,2,26.76
2025-04-17,목,SSG,한화,0.7868695652173913,한화,6.0,-2,19.7,0.0,63.5,2.9,0.0198,0.39,0.0032,2,1,2,44.99
2025-04-17,목,KIA,KT,0.5904390243902439,KIA,7.0,1,19.7,0.0,63.5,2.9,0.0198,0.39,0.0032,2,1,2,16.77
2025-04-17,목,LG,삼성,1.0,삼성,5.5,-3,19.7,0.0,63.5,2.9,0.0198,0.39,0.0032,2,1,2,99.21
2025-04-17,목,롯데,키움,0.48212244897959183,롯데,5.5,6,19.7,0.0,63.5,2.9,0.0198,0.39,0.0032,2,1,2,48.68
2025-04-18,금,두산,KIA,1.0,두산,7.5,6,18.6,0.0,67.9,5.0,0.02,0.41,0.0035,2,1,2,107.01
2025-04-18,금,키움,KT,0.2786669851887243,키움,10.0,1,18.6,0.0,67.9,5.0,0.02,0.41,0.0035,2,1,2,87.2
2025-04-18,금,SSG,LG,0.7865652173913044,LG,0.0,-4,18.6,0.0,67.9,5.0,0.02,0.41,0.0035,2,1,2,51.2
2025-04-18,금,삼성,롯데,1.0,롯데,5.5,-7,18.6,0.0,67.9,5.0,0.02,0.41,0.0035,2,1,2,60.23
2025-04-18,금,한화,NC,0.849702604088569,한화,6.0,8,18.6,0.0,67.9,5.0,0.02,0.41,0.0035,2,1,2,51.36
2025-04-19,토,두산,KIA,1.0,KIA,8.0,-4,15.3,9.2,89.1,0.0,0.0178,0.35,0.003,2,1,3,97.04
2025-04-19,토,키움,KT,0.4945652173913043,KT,6.5,-10,15.3,9.2,89.1,0.0,0.0178,0.35,0.003,2,1,3,76.21
2025-04-19,토,SSG,LG,0.8142173913043478,LG,0.0,-7,15.3,9.2,89.1,0.0,0.0178,0.35,0.003,2,1,3,55.41
2025-04-19,토,삼성,롯데,1.0,삼성,6.5,7,15.3,9.2,89.1,0.0,0.0178,0.35,0.003,2,1,3,63.93
2025-04-19,토,한화,NC,0.849702604088569,한화,6.0,5,15.3,9.2,89.1,0.0,0.0178,0.35,0.003,2,1,3,53.1
2025-04-20,일,두산,KIA,1.0,KIA,7.0,-4,16.7,0.0,70.0,11.6,0.0123,0.4,0.0027,2,1,1,58.92
2025-04-20,일,키움,KT,0.40963927376970855,KT,5.5,-5,16.7,0.0,70.0,11.6,0.0123,0.4,0.0027,2,1,1,48.19
2025-04-20,일,SSG,LG,1.0,SSG,7.0,6,16.7,0.0,70.0,11.6,0.0123,0.4,0.0027,2,1,1,32.8
2025-04-20,일,삼성,롯데,1.0,롯데,5.5,-1,16.7,0.0,70.0,11.6,0.0123,0.4,0.0027,2,1,1,44.05
2025-04-20,일,한화,NC,0.849702604088569,한화,5.0,6,16.7,0.0,70.0,11.6,0.0123,0.4,0.0027,2,1,1,30.04
2025-04-22,화,LG,NC,0.5448842105263157,NC,8.0,-1,17.8,34.8,87.8,0.0,0.0171,0.38,0.0029,1,1,2,55.97
2025-04-22,화,키움,두산,0.40665312947921645,키움,10.0,1,17.8,34.8,87.8,0.0,0.0171,0.38,0.0029,1,1,2,37.48
2025-04-22,화,KT,SSG,0.2939572192513369,KT,4.5,6,17.8,34.8,87.8,0.0,0.0171,0.38,0.0029,1,1,2,26.4
2025-04-23,수,롯데,한화,0.7908571428571428,한화,4.5,-2,16.8,0.0,62.4,12.5,0.0134,0.34,0.0028,2,1,1,26.76
2025-04-23,수,삼성,KIA,0.927375,삼성,6.0,5,16.8,0.0,62.4,12.5,0.0134,0.34,0.0028,2,1,1,26.04
2025-04-23,수,LG,NC,0.7506526315789473,LG,0.0,3,16.8,0.0,62.4,12.5,0.0134,0.34,0.0028,2,1,1,59.27
2025-04-23,수,키움,두산,0.4061753463927377,두산,8.5,-6,16.8,0.0,62.4,12.5,0.0134,0.34,0.0028,2,1,1,35.51
2025-04-23,수,KT,SSG,0.4054010695187166,SSG,7.0,-6,16.8,0.0,62.4,12.5,0.0134,0.34,0.0028,2,1,1,29.18
2025-04-24,목,롯데,한화,0.925265306122449,롯데,5.0,2,14.7,0.0,52.4,12.2,0.0166,0.37,0.0034,2,1,1,48.68
2025-04-24,목,삼성,KIA,1.0,삼성,5.0,12,14.7,0.0,52.4,12.2,0.0166,0.37,0.0034,2,1,1,47.36
2025-04-24,목,LG,NC,0.8136842105263158,NC,8.0,-2,14.7,0.0,52.4,12.2,0.0166,0.37,0.0034,2,1,1,99.21
2025-04-24,목,키움,두산,0.45926899187768755,두산,7.5,-6,14.7,0.0,52.4,12.2,0.0166,0.37,0.0034,2,1,1,65.9
2025-04-24,목,KT,SSG,0.4179144385026738,SSG,6.0,-1,14.7,0.0,52.4,12.2,0.0166,0.37,0.0034,2,1,1,55.36
2025-04-25,금,한화,KT,0.849702604088569,KT,5.5,-1,12.5,0.0,38.4,12.5,0.0114,0.31,0.0031,2,1,1,51.36
2025-04-25,금,KIA,LG,1.0,LG,0.0,-1,12.5,0.0,38.4,12.5,0.0114,0.31,0.0031,2,1,1,19.72
2025-04-25,금,두산,롯데,1.0,롯데,5.0,-6,12.5,0.0,38.4,12.5,0.0114,0.31,0.0031,2,1,1,107.01
2025-04-25,금,삼성,NC,1.0,삼성,5.0,4,12.5,0.0,38.4,12.5,0.0114,0.31,0.0031,2,1,1,60.23
2025-04-25,금,SSG,키움,0.5278260869565218,SSG,6.0,1,12.5,0.0,38.4,12.5,0.0114,0.31,0.0031,2,1,1,51.2
2025-04-26,토,한화,KT,0.849702604088569,한화,4.5,1,13.8,0.0,53.1,12.0,0.0185,0.31,0.0033,2,1,1,53.1
2025-04-26,토,KIA,LG,1.0,KIA,7.5,4,13.8,0.0,53.1,12.0,0.0185,0.31,0.0033,2,1,1,21.81
2025-04-26,토,두산,롯데,1.0,롯데,4.0,-3,13.8,0.0,53.1,12.0,0.0185,0.31,0.0033,2,1,1,97.04
2025-04-26,토,삼성,NC,1.0,삼성,4.0,8,13.8,0.0,53.1,12.0,0.0185,0.31,0.0033,2,1,1,63.93
2025-04-26,토,SSG,키움,0.8104782608695652,키움,11.0,-1,13.8,0.0,53.1,12.0,0.0185,0.31,0.0033,2,1,1,55.41
2025-04-27,일,한화,KT,0.849702604088569,한화,3.5,1,14.9,0.0,46.4,6.3,0.0142,0.29,0.0031,2,1,2,30.04
2025-04-27,일,KIA,LG,1.0,KIA,6.5,1,14.9,0.0,46.4,6.3,0.0142,0.29,0.0031,2,1,2,12.45
2025-04-27,일,두산,롯데,1.0,두산,7.5,9,14.9,0.0,46.4,6.3,0.0142,0.29,0.0031,2,1,2,58.92
2025-04-27,일,삼성,NC,1.0,삼성,3.0,4,14.9,0.0,46.4,6.3,0.0142,0.29,0.0031,2,1,2,44.05
2025-04-27,일,SSG,키움,0.714,키움,10.0,-4,14.9,0.0,46.4,6.3,0.0142,0.29,0.0031,2,1,2,32.8
2025-04-29,화,두산,KT,0.5952842105263157,KT,4.5,-1,14.8,0.0,34.1,12.8,0.0201,0.36,0.0032,2,1,1,55.97
2025-04-29,화,한화,LG,0.849702604088569,한화,2.5,1,14.8,0.0,34.1,12.8,0.0201,0.36,0.0032,2,1,1,26.67
2025-04-29,화,키움,롯데,0.7885212613473483,롯데,3.0,-6,14.8,0.0,34.1,12.8,0.0201,0.36,0.0032,2,1,1,37.48
2025-04-29,화,KIA,NC,0.5158536585365854,KIA,5.5,10,14.8,0.0,34.1,12.8,0.0201,0.36,0.0032,2,1,1,8.29
2025-04-29,화,SSG,삼성,0.6730869565217391,삼성,2.0,-2,14.8,0.0,34.1,12.8,0.0201,0.36,0.0032,2,1,1,24.65
